Year,Month,Day,Precip (in),Max (F),Min (F),Dew (F),Solrad (L)
2001,5,18,0.000,86.070,60.352,29.630,514.422
2001,5,19,0.060,78.440,56.116,44.331,596.039
2001,5,20,0.000,78.249,52.760,48.845,587.382
2001,5,21,0.000,85.787,56.827,42.824,661.645
2001,5,22,0.000,87.115,57.757,36.937,749.010
2001,5,23,0.000,89.562,65.911,35.052,750.313
2001,5,24,0.000,90.880,58.038,31.950,739.346
2001,5,25,0.000,91.721,58.855,35.503,733.502
2001,5,26,0.000,91.984,61.230,35.715,739.717
2001,5,27,0.000,92.147,59.823,38.491,757.959
2001,5,28,0.000,89.634,60.541,31.661,756.274
2001,5,29,0.000,85.569,52.113,29.705,765.145
2001,5,30,0.000,90.147,54.073,31.614,753.029
2001,5,31,0.000,92.583,58.632,37.937,744.258
2001,6,1,0.000,92.243,61.833,36.007,707.224
2001,6,2,0.000,91.349,60.549,31.987,703.613
2001,6,3,0.000,88.216,60.479,31.457,716.600
2001,6,4,0.000,86.246,56.244,29.060,718.564
2001,6,5,0.000,88.192,55.983,25.641,719.111
2001,6,6,0.000,91.001,57.374,28.007,719.627
2001,6,7,0.000,93.605,56.698,30.108,720.102
2001,6,8,0.000,94.576,67.321,30.996,698.683
2001,6,9,0.000,93.730,63.111,41.777,617.905
2001,6,10,0.000,94.079,63.296,35.119,714.486
2001,6,11,0.000,92.740,63.170,36.414,636.281
2001,6,12,0.000,90.115,63.369,39.413,691.711
2001,6,13,0.000,88.441,58.444,33.836,721.677
2001,6,14,0.000,84.038,56.326,41.454,702.452
2001,6,15,0.000,91.702,58.974,32.016,717.379
2001,6,16,0.000,94.452,61.804,35.036,714.116
2001,6,17,0.000,92.635,64.376,38.048,706.791
2001,6,18,0.000,93.185,67.945,45.264,695.666
2001,6,19,0.365,92.349,65.305,45.633,652.282
2001,6,20,0.020,91.436,68.488,46.888,605.492
2001,6,21,0.090,88.073,65.254,55.356,635.372
2001,6,22,0.000,92.791,62.438,55.076,603.512
2001,6,23,0.010,90.046,66.620,52.593,643.103
2001,6,24,0.315,89.519,65.937,53.901,657.311
2001,6,25,0.055,86.343,66.222,47.547,480.812
2001,6,26,0.000,86.137,59.974,52.145,554.876
2001,6,27,0.000,87.958,62.163,43.744,628.481
2001,6,28,0.020,90.495,66.828,48.644,683.639
2001,6,29,0.000,94.138,65.677,52.819,659.355
2001,6,30,0.000,93.584,65.293,43.570,683.041
2001,7,1,0.000,94.090,68.354,48.412,595.234
2001,7,2,0.000,96.398,69.690,50.663,615.458
2001,7,3,0.000,94.728,72.474,48.215,439.723
2001,7,4,0.000,91.039,65.877,50.022,571.765
2001,7,5,0.695,91.457,66.468,53.208,417.449
2001,7,6,0.000,79.858,65.073,62.036,341.129
2001,7,7,0.205,83.358,64.902,58.187,543.898
2001,7,8,0.000,83.886,65.069,57.256,565.924
2001,7,9,0.415,82.332,65.229,52.593,399.280
2001,7,10,0.000,81.611,63.278,55.377,439.098
2001,7,11,0.115,87.789,63.438,58.608,479.764
2001,7,12,0.520,89.994,64.468,59.256,551.494
2001,7,13,0.010,92.632,67.094,57.361,516.069
2001,7,14,0.000,90.755,69.451,56.825,383.911
2001,7,15,0.135,86.912,65.580,57.266,554.687
2001,7,16,0.420,88.107,65.434,56.838,591.279
2001,7,17,0.040,84.681,65.685,59.162,516.632
2001,7,18,0.000,85.318,65.030,61.684,515.026
2001,7,19,0.000,84.380,63.295,61.773,514.309
2001,7,20,0.000,85.471,64.271,60.515,410.715
2001,7,21,0.030,84.948,66.088,61.016,408.616
2001,7,22,0.000,86.459,67.234,59.248,535.777
2001,7,23,0.000,88.914,66.493,55.530,535.287
2001,7,24,0.710,86.715,65.512,59.513,573.376
2001,7,25,0.010,84.875,65.024,59.822,527.303
2001,7,26,0.000,81.396,64.754,63.797,389.956
2001,7,27,0.000,84.767,66.598,62.599,502.363
2001,7,28,0.000,87.546,66.038,60.771,502.293
2001,7,29,0.000,83.294,67.042,63.270,408.763
2001,7,30,0.000,81.838,65.329,62.134,532.326
2001,7,31,0.360,83.144,65.126,62.777,440.077
2001,8,1,0.000,81.152,63.956,64.128,560.684
2001,8,2,0.000,85.946,66.697,62.433,555.885
2001,8,3,0.000,89.230,66.247,62.617,566.969
2001,8,4,0.000,87.600,66.666,59.948,553.923
2001,8,5,0.085,87.189,63.889,59.334,549.391
2001,8,6,0.000,90.139,64.088,56.265,550.526
2001,8,7,0.000,88.392,70.138,50.317,590.373
2001,8,8,0.000,82.552,64.797,53.444,451.442
2001,8,9,0.000,77.334,62.086,59.298,372.582
2001,8,10,0.000,81.661,63.533,62.116,431.293
2001,8,11,1.070,83.374,66.985,61.932,524.580
2001,8,12,0.000,84.611,64.371,62.033,524.200
2001,8,13,2.425,85.890,65.727,61.619,544.917
2001,8,14,0.260,83.254,64.207,60.743,347.931
2001,8,15,0.000,81.741,63.758,61.748,426.236
2001,8,16,0.000,85.428,65.987,59.044,452.717
2001,8,17,0.150,85.964,64.430,55.717,491.751
2001,8,18,0.000,83.840,64.420,57.735,449.509
2001,8,19,0.000,85.821,64.519,56.732,477.724
2001,8,20,0.105,84.940,63.287,60.224,509.394
2001,8,21,0.000,86.821,63.340,58.143,541.616
2001,8,22,0.000,88.222,59.455,49.839,580.500
2001,8,23,0.000,88.406,63.375,48.631,543.314
2001,8,24,0.000,91.502,68.117,50.432,587.606
2001,8,25,0.000,92.882,62.385,50.361,575.696
2001,8,26,0.000,92.737,64.388,48.890,581.411
2001,8,27,0.000,93.274,64.685,48.566,574.824
2001,8,28,0.010,91.029,68.459,48.091,553.851
2001,8,29,0.500,88.098,63.089,59.396,496.968
2001,8,30,0.000,79.575,62.525,62.307,486.065
2001,8,31,0.000,82.977,59.932,58.063,550.211
2001,9,1,0.000,85.355,63.003,52.994,503.080
2001,9,2,0.000,85.432,63.724,53.536,481.109
2001,9,3,0.000,88.548,62.312,52.470,580.312
2001,9,4,0.000,90.554,63.333,51.039,570.268
2001,9,5,0.000,89.371,61.628,49.092,554.736
2001,9,6,0.000,89.042,62.681,49.807,562.927
2001,9,7,0.000,86.545,60.798,42.645,567.568
2001,9,8,0.000,85.413,57.634,41.595,573.864
2001,9,9,0.000,85.822,58.868,39.063,567.111
2001,9,10,0.000,86.932,62.225,43.604,543.957
2001,9,11,0.000,87.531,63.004,48.520,540.916
2001,9,12,0.260,86.833,67.945,55.162,513.284
2001,9,13,0.345,82.534,64.584,62.021,286.301
2001,9,14,1.000,75.999,64.734,64.434,258.023
2001,9,15,0.000,82.795,64.635,62.452,453.876
2001,9,16,0.010,83.313,63.317,62.277,504.598
2001,9,17,0.000,86.667,63.324,57.463,513.101
2001,9,18,0.000,86.939,63.249,53.199,512.757
2001,9,19,0.000,88.335,62.406,50.846,519.993
2001,9,20,0.000,86.031,65.474,47.136,500.241
2001,9,21,0.000,88.220,61.252,44.599,508.160
2001,9,22,0.000,85.980,60.828,41.447,491.403
2001,9,23,0.000,87.016,57.716,39.535,503.707
2001,9,24,0.000,81.751,61.255,45.214,494.967
2001,9,25,0.000,83.686,60.101,40.978,509.492
2001,9,26,0.000,85.361,54.525,38.167,505.019
2001,9,27,0.000,86.745,59.732,33.704,502.352
2001,9,28,0.000,86.953,57.609,30.821,503.426
2001,9,29,0.000,85.971,58.424,32.223,495.321
2001,9,30,0.095,80.027,61.071,33.919,406.600
2001,10,1,0.020,74.689,59.674,42.088,317.108
2001,10,2,0.000,76.009,55.190,41.911,354.934
2001,10,3,0.205,75.779,58.514,50.163,357.345
2001,10,4,0.000,77.019,53.407,49.990,437.377
2001,10,5,0.000,77.454,52.107,47.790,485.414
2001,10,6,0.000,76.776,57.034,50.392,415.495
2001,10,7,0.025,76.076,53.966,52.189,411.758
2001,10,8,0.020,75.867,55.118,44.875,445.812
2001,10,9,0.000,73.654,51.592,47.629,433.618
2001,10,10,0.000,73.296,53.582,43.519,449.442
2001,10,11,0.000,76.261,50.170,38.632,477.598
2001,10,12,0.000,73.217,48.380,30.944,482.244
2001,10,13,0.000,76.394,48.902,22.203,478.483
2001,10,14,0.000,79.609,50.258,23.157,475.781
2001,10,15,0.000,81.929,53.254,30.287,467.288
2001,10,16,0.000,78.632,51.852,32.220,462.485
2001,10,17,0.000,84.654,52.031,38.558,458.414
2001,10,18,0.000,81.921,50.649,32.144,456.754
2001,10,19,0.000,81.415,52.382,24.273,452.676
2001,10,20,0.000,81.881,56.993,27.274,441.690
2001,10,21,0.000,81.675,55.422,23.940,443.396
2001,10,22,0.000,77.256,54.167,34.858,368.978
2001,10,23,0.000,76.757,51.157,38.307,426.652
2001,10,24,0.000,76.849,48.039,38.019,439.986
2001,10,25,0.000,79.619,52.959,36.574,421.930
2001,10,26,0.000,82.361,56.935,34.755,421.012
2001,10,27,0.000,81.656,55.741,40.747,402.945
2001,10,28,0.000,81.429,56.427,42.623,407.295
2001,10,29,0.000,82.542,54.520,40.279,410.508
2001,10,30,0.000,84.244,58.515,39.005,361.501
2001,10,31,0.000,79.565,50.676,35.818,358.042
2001,11,1,0.000,74.749,52.305,40.428,360.305
2001,11,2,0.000,74.953,52.181,42.856,394.990
2001,11,3,0.000,79.453,51.096,37.022,393.676
2001,11,4,0.000,78.615,61.344,37.686,378.816
2001,11,5,0.000,74.283,54.500,42.220,317.108
2001,11,6,0.045,69.763,49.689,46.401,342.597
2001,11,7,0.000,72.561,47.584,41.134,369.539
2001,11,8,0.000,72.751,51.379,38.919,364.523
2001,11,9,0.000,69.823,50.443,36.687,344.444
2001,11,10,0.010,72.162,52.006,40.728,359.123
2001,11,11,0.000,73.707,48.380,38.609,379.391
2001,11,12,0.000,75.546,49.386,35.127,373.400
2001,11,13,0.065,69.453,46.071,33.817,317.557
2001,11,14,0.000,60.551,37.633,35.311,334.237
2001,11,15,0.000,61.808,40.095,30.340,357.352
2001,11,16,0.000,66.172,44.630,32.762,352.071
2001,11,17,0.000,67.782,45.074,35.443,355.226
2001,11,18,0.000,68.672,48.783,32.909,316.310
2001,11,19,0.000,69.641,49.222,33.939,310.043
2001,11,20,0.000,66.322,39.804,37.621,329.276
2001,11,21,0.000,65.253,41.342,33.715,347.608
2001,11,22,0.000,67.757,40.027,27.702,307.968
2001,11,23,0.000,63.160,50.626,34.525,265.663
2001,11,24,0.000,62.984,33.369,8.366,341.511
2001,11,25,0.000,59.787,38.262,21.438,294.827
2001,11,26,0.000,55.867,36.153,27.254,303.626
2001,11,27,0.000,49.243,28.279,15.218,314.527
2001,11,28,0.000,44.401,24.970,15.563,317.629
2001,11,29,0.000,53.200,26.337,17.272,263.950
2001,11,30,0.000,56.910,33.845,20.966,313.481
2001,12,1,0.000,60.216,36.702,29.833,335.198
2001,12,2,0.000,66.295,38.304,23.319,338.638
2001,12,3,0.000,66.887,38.643,26.415,337.567
2001,12,4,0.000,59.368,32.189,29.314,314.922
2001,12,5,0.000,52.856,27.668,30.074,327.738
2001,12,6,0.000,58.400,27.822,22.210,314.519
2001,12,7,0.000,62.767,35.670,20.802,329.031
2001,12,8,0.000,55.740,32.981,17.344,332.072
2001,12,9,0.000,54.729,28.595,12.950,346.491
2001,12,10,0.000,56.261,28.997,20.375,327.547
2001,12,11,0.160,50.395,33.311,32.393,255.506
2001,12,12,0.000,37.408,29.684,30.647,133.098
2001,12,13,0.000,39.219,18.971,22.304,256.025
2001,12,14,0.000,50.546,23.322,13.544,324.382
2001,12,15,0.195,44.006,32.475,22.775,153.425
2001,12,16,0.000,41.368,26.685,29.324,298.644
2001,12,17,0.000,51.950,22.131,21.394,324.098
2001,12,18,0.000,58.292,28.794,20.699,315.306
2001,12,19,0.000,59.048,29.692,22.148,327.304
2001,12,20,0.000,63.286,28.190,23.509,324.942
2001,12,21,0.000,58.187,32.109,25.246,318.479
2001,12,22,0.000,49.586,27.075,23.292,323.055
2001,12,23,0.000,54.208,29.348,21.905,326.336
2001,12,24,0.000,49.592,26.286,22.777,325.629
2001,12,25,0.000,50.765,26.105,19.847,327.077
2001,12,26,0.000,54.388,27.299,18.089,314.222
2001,12,27,0.000,57.621,29.789,17.495,326.481
2001,12,28,0.000,60.391,28.993,15.545,285.650
2001,12,29,0.000,61.761,36.945,24.530,266.758
2001,12,30,0.000,59.115,33.896,25.689,276.830
2001,12,31,0.000,55.678,36.679,32.386,253.916
2002,1,1,0.000,53.099,33.513,34.800,293.544
2002,1,2,0.000,51.208,31.310,29.862,297.137
2002,1,3,0.000,55.009,30.508,27.936,248.423
2002,1,4,0.000,56.006,28.355,28.282,289.045
2002,1,5,0.000,52.221,31.734,23.741,313.259
2002,1,6,0.000,60.823,34.985,14.191,315.118
2002,1,7,0.000,63.458,37.910,20.409,314.550
2002,1,8,0.000,69.145,36.410,26.262,319.880
2002,1,9,0.000,69.762,39.840,25.691,260.545
2002,1,10,0.000,59.555,43.690,27.694,278.433
2002,1,11,0.000,54.656,36.079,32.433,299.524
2002,1,12,0.000,60.589,33.459,25.771,333.388
2002,1,13,0.000,63.968,37.192,16.334,334.539
2002,1,14,0.000,65.670,35.282,14.449,333.290
2002,1,15,0.000,64.179,34.194,18.426,178.409
2002,1,16,0.000,62.383,41.025,24.298,185.704
2002,1,17,0.000,60.537,36.336,31.271,289.896
2002,1,18,0.000,58.617,32.167,25.018,254.130
2002,1,19,0.000,56.582,28.720,12.920,312.384
2002,1,20,0.000,54.370,26.493,6.613,334.348
2002,1,21,0.000,61.134,30.643,8.714,351.287
2002,1,22,0.000,61.828,31.724,11.215,354.030
2002,1,23,0.000,57.749,30.990,14.550,208.292
2002,1,24,0.000,49.724,24.484,19.224,312.526
2002,1,25,0.000,56.692,23.711,10.933,355.202
2002,1,26,0.000,63.400,25.215,17.269,365.633
2002,1,27,0.000,64.139,35.767,20.468,358.364
2002,1,28,0.085,60.456,38.762,21.384,258.707
2002,1,29,0.000,54.179,40.886,29.856,209.273
2002,1,30,0.000,47.481,33.164,30.913,271.807
2002,1,31,0.000,39.126,18.726,14.011,369.934
2002,2,1,0.000,49.598,22.380,9.786,341.036
2002,2,2,0.185,46.397,33.396,23.486,243.573
2002,2,3,0.070,47.407,36.654,37.402,218.403
2002,2,4,0.130,48.942,41.195,42.673,120.708
2002,2,5,0.000,55.444,39.346,40.273,224.085
2002,2,6,0.000,55.681,27.473,23.026,397.094
2002,2,7,0.000,62.050,30.847,21.998,439.000
2002,2,8,0.000,66.206,35.537,21.168,450.637
2002,2,9,0.000,60.839,31.835,14.898,434.057
2002,2,10,0.000,53.413,34.807,7.518,437.849
2002,2,11,0.000,57.604,29.885,11.797,440.619
2002,2,12,0.000,66.617,31.365,12.794,445.792
2002,2,13,0.000,66.242,36.010,16.547,377.915
2002,2,14,0.000,67.470,34.616,24.604,413.118
2002,2,15,0.000,65.566,40.770,10.775,405.111
2002,2,16,0.000,67.605,42.935,21.924,399.832
2002,2,17,0.000,68.719,46.509,23.956,450.203
2002,2,18,0.000,64.220,42.422,26.296,316.811
2002,2,19,0.000,55.895,26.713,22.859,424.757
2002,2,20,0.000,65.914,33.715,19.387,477.335
2002,2,21,0.000,64.869,35.649,18.907,479.828
2002,2,22,0.000,67.330,34.319,18.688,487.438
2002,2,23,0.000,75.094,40.815,15.537,489.627
2002,2,24,0.000,72.528,40.511,11.195,489.691
2002,2,25,0.000,72.900,41.667,11.328,498.555
2002,2,26,0.000,71.220,41.556,10.759,503.963
2002,2,27,0.000,68.835,34.758,15.314,438.574
2002,2,28,0.000,66.858,44.068,14.259,419.664
2002,3,1,0.000,63.280,40.678,17.639,509.928
2002,3,2,0.000,57.101,26.823,1.696,512.102
2002,3,3,0.000,50.154,23.776,-6.838,530.387
2002,3,4,0.000,61.365,21.405,-3.570,498.062
2002,3,5,0.000,69.168,38.052,-1.956,508.929
2002,3,6,0.000,69.372,35.444,2.124,516.691
2002,3,7,0.000,68.428,39.301,10.360,433.616
2002,3,8,0.000,65.068,43.656,28.768,484.624
2002,3,9,0.000,70.659,36.479,25.414,551.574
2002,3,10,0.000,74.705,42.179,19.536,555.846
2002,3,11,0.000,74.464,38.511,13.887,527.349
2002,3,12,0.000,76.318,44.349,13.839,552.191
2002,3,13,0.000,76.507,45.185,20.212,574.821
2002,3,14,0.000,71.960,44.440,27.020,552.338
2002,3,15,0.000,60.450,32.193,7.929,577.955
2002,3,16,0.000,57.157,30.241,8.948,571.881
2002,3,17,0.000,61.424,31.826,13.946,595.190
2002,3,18,0.000,59.046,32.389,14.368,505.323
2002,3,19,0.000,59.905,28.835,29.313,519.654
2002,3,20,0.000,72.936,36.329,15.256,597.562
2002,3,21,0.000,77.167,37.413,17.435,563.317
2002,3,22,0.000,77.786,43.642,18.468,572.232
2002,3,23,0.000,76.018,40.405,16.300,615.215
2002,3,24,0.000,69.231,41.826,21.270,618.476
2002,3,25,0.000,64.992,34.353,18.464,601.504
2002,3,26,0.000,74.664,39.439,16.297,611.565
2002,3,27,0.000,73.544,43.844,16.530,527.618
2002,3,28,0.000,76.135,51.108,19.906,574.671
2002,3,29,0.000,72.923,42.352,29.323,532.290
2002,3,30,0.000,73.141,41.426,30.131,593.706
2002,3,31,0.000,78.854,48.149,28.468,648.098
2002,4,1,0.000,80.638,49.370,28.339,617.913
2002,4,2,0.000,79.177,47.760,28.006,577.601
2002,4,3,0.000,79.526,48.863,24.592,626.039
2002,4,4,0.000,78.479,51.128,25.716,571.556
2002,4,5,0.000,79.421,50.670,31.891,555.988
2002,4,6,0.025,76.635,49.824,24.967,490.127
2002,4,7,0.000,66.316,45.308,32.546,604.237
2002,4,8,0.000,74.761,43.628,32.229,627.807
2002,4,9,0.000,79.778,49.710,29.545,613.063
2002,4,10,0.000,83.920,50.843,26.839,591.607
2002,4,11,0.000,82.881,51.186,24.963,657.357
2002,4,12,0.000,82.574,53.407,33.397,636.131
2002,4,13,0.000,82.278,53.165,27.509,601.607
2002,4,14,0.000,83.141,54.485,28.018,634.415
2002,4,15,0.000,81.762,55.580,34.572,651.831
2002,4,16,0.000,73.622,50.197,35.526,637.210
2002,4,17,0.000,76.299,48.144,36.036,645.659
2002,4,18,0.000,77.513,49.338,31.735,683.472
2002,4,19,0.000,77.709,46.568,21.457,678.815
2002,4,20,0.000,75.222,44.819,18.908,677.873
2002,4,21,0.000,77.728,45.277,7.540,690.526
2002,4,22,0.000,82.304,49.074,7.484,688.898
2002,4,23,0.000,84.733,53.036,11.255,623.393
2002,4,24,0.000,83.678,52.596,16.715,516.389
2002,4,25,0.000,82.254,60.910,29.772,416.259
2002,4,26,0.000,79.924,52.641,31.050,628.994
2002,4,27,0.000,74.453,44.039,30.857,684.840
2002,4,28,0.000,81.309,46.943,25.278,670.320
2002,4,29,0.000,83.218,55.692,22.487,566.886
2002,4,30,0.000,84.095,58.480,25.870,644.180
2002,5,1,0.000,80.424,51.666,16.708,673.072
2002,5,2,0.000,71.005,49.316,24.153,649.931
2002,5,3,0.000,76.172,46.070,18.663,660.504
2002,5,4,0.000,82.455,48.796,18.557,714.369
2002,5,5,0.000,82.819,48.967,17.545,671.781
2002,5,6,0.000,81.472,48.634,11.088,728.912
2002,5,7,0.000,82.205,47.464,12.717,739.418
2002,5,8,0.000,80.944,47.123,17.900,745.272
2002,5,9,0.000,84.747,48.866,24.087,723.564
2002,5,10,0.000,85.935,51.813,22.952,733.303
2002,5,11,0.000,84.879,53.988,21.500,723.665
2002,5,12,0.000,83.536,48.984,18.874,751.542
2002,5,13,0.000,85.543,53.901,22.952,731.981
2002,5,14,0.000,89.417,56.317,39.804,747.812
2002,5,15,0.000,87.829,54.828,21.395,747.815
2002,5,16,0.000,84.723,54.933,26.722,742.939
2002,5,17,0.000,88.170,57.371,25.597,760.409
2002,5,18,0.000,88.871,57.910,22.602,771.118
2002,5,19,0.000,88.741,58.926,19.510,701.608
2002,5,20,0.000,85.710,55.345,26.470,770.966
2002,5,21,0.000,84.023,53.535,23.152,764.330
2002,5,22,0.000,81.339,45.429,17.713,767.146
2002,5,23,0.000,82.112,49.312,18.937,767.732
2002,5,24,0.000,83.046,50.391,24.057,768.467
2002,5,25,0.000,84.228,54.196,24.407,726.496
2002,5,26,0.000,83.441,57.103,28.649,576.324
2002,5,27,0.000,83.552,55.494,40.989,727.560
2002,5,28,0.000,86.902,52.861,30.642,771.237
2002,5,29,0.000,92.540,60.271,26.557,769.799
2002,5,30,0.000,96.407,58.327,31.604,758.759
2002,5,31,0.000,96.769,60.455,30.313,757.711
2002,6,1,0.000,96.908,64.287,31.842,709.746
2002,6,2,0.000,91.677,62.757,30.893,761.521
2002,6,3,0.000,90.042,62.771,30.004,747.048
2002,6,4,0.000,84.412,56.354,29.684,741.759
2002,6,5,0.000,89.639,55.619,24.002,768.310
2002,6,6,0.000,89.549,63.866,31.251,756.632
2002,6,7,0.000,91.686,61.618,38.336,721.135
2002,6,8,0.000,93.350,62.128,34.809,570.252
2002,6,9,0.000,91.717,63.645,31.171,679.615
2002,6,10,0.000,90.388,61.824,28.854,773.258
2002,6,11,0.000,91.629,61.697,29.835,766.898
2002,6,12,0.000,94.001,64.002,29.320,729.106
2002,6,13,0.000,96.569,64.088,33.605,762.355
2002,6,14,0.000,97.354,64.231,36.272,740.458
2002,6,15,0.000,96.341,68.113,40.384,751.085
2002,6,16,0.000,95.784,66.319,42.955,774.859
2002,6,17,0.000,97.267,65.490,42.261,768.442
2002,6,18,0.000,98.515,64.847,37.076,741.584
2002,6,19,0.000,97.365,66.175,34.148,749.121
2002,6,20,0.000,97.363,68.552,39.725,748.677
2002,6,21,0.000,97.003,66.272,39.183,762.358
2002,6,22,0.000,98.694,66.717,36.054,769.397
2002,6,23,0.000,99.015,65.960,29.208,773.072
2002,6,24,0.000,98.221,64.509,30.831,726.437
2002,6,25,0.000,97.190,68.043,32.595,690.570
2002,6,26,0.000,98.291,70.133,37.642,570.294
2002,6,27,0.080,97.506,68.853,38.633,694.674
2002,6,28,0.000,95.567,66.110,37.478,689.504
2002,6,29,0.000,94.678,66.925,34.517,688.353
2002,6,30,0.000,97.349,65.745,31.813,706.891
2002,7,1,0.000,96.177,68.835,32.511,716.016
2002,7,2,0.000,97.424,71.927,34.511,548.325
2002,7,3,0.000,95.986,73.267,39.442,690.671
2002,7,4,0.000,93.535,67.934,42.081,693.417
2002,7,5,0.000,91.526,64.683,34.803,716.587
2002,7,6,0.000,95.548,67.236,40.500,716.631
2002,7,7,0.000,95.393,64.570,33.670,731.788
2002,7,8,0.305,94.570,73.207,49.009,424.930
2002,7,9,0.000,88.900,70.070,55.142,473.065
2002,7,10,0.000,93.147,68.175,54.401,618.927
2002,7,11,0.010,92.489,68.929,48.643,638.795
2002,7,12,0.000,92.628,70.514,47.720,553.221
2002,7,13,0.000,95.632,71.947,44.998,680.230
2002,7,14,0.220,92.788,67.477,51.159,679.608
2002,7,15,0.000,89.559,66.490,60.718,434.390
2002,7,16,0.115,81.402,69.122,60.999,416.050
2002,7,17,0.010,81.836,67.762,64.021,344.813
2002,7,18,0.075,84.271,66.294,62.304,383.222
2002,7,19,0.020,85.002,67.588,57.635,447.599
2002,7,20,0.000,85.358,65.173,57.788,541.487
2002,7,21,0.240,85.871,66.070,56.901,420.516
2002,7,22,0.345,83.064,67.865,61.481,365.752
2002,7,23,0.470,85.602,64.930,61.196,572.235
2002,7,24,0.000,88.071,66.431,57.667,661.526
2002,7,25,0.000,87.954,67.217,58.989,611.537
2002,7,26,1.435,88.928,66.587,62.571,517.992
2002,7,27,0.020,80.335,64.631,61.435,305.668
2002,7,28,0.000,85.544,65.302,54.779,350.602
2002,7,29,0.000,90.755,62.751,52.050,297.044
2002,7,30,0.000,84.483,68.042,53.247,331.646
2002,7,31,0.000,86.785,63.791,55.106,324.759
2002,8,1,0.300,87.838,64.854,57.044,512.504
2002,8,2,0.135,86.182,67.659,60.277,435.128
2002,8,3,0.035,79.403,66.464,61.668,442.227
2002,8,4,0.000,82.223,65.094,62.723,388.712
2002,8,5,0.245,81.906,63.635,61.304,559.963
2002,8,6,0.000,78.017,61.528,59.884,505.166
2002,8,7,0.000,83.161,64.354,60.644,502.502
2002,8,8,0.000,87.794,66.598,57.782,617.162
2002,8,9,0.000,89.418,68.193,57.251,525.034
2002,8,10,0.060,89.609,68.066,59.443,582.023
2002,8,11,0.000,88.695,66.853,59.790,603.548
2002,8,12,0.000,90.428,65.251,56.475,652.814
2002,8,13,0.000,89.223,67.692,58.343,697.916
2002,8,14,0.000,89.940,65.231,54.022,694.643
2002,8,15,0.000,89.815,67.092,53.416,668.789
2002,8,16,0.000,90.794,65.935,52.570,601.344
2002,8,17,0.000,89.196,66.499,53.014,545.581
2002,8,18,0.000,88.676,65.521,55.834,522.669
2002,8,19,0.050,80.586,64.759,60.845,317.118
2002,8,20,0.170,82.065,65.816,61.213,477.456
2002,8,21,0.000,85.947,63.996,58.280,550.986
2002,8,22,0.000,87.609,63.923,53.128,602.663
2002,8,23,0.000,88.219,60.135,49.843,655.024
2002,8,24,0.000,92.115,61.749,38.500,656.996
2002,8,25,0.000,94.752,70.232,35.470,658.144
2002,8,26,0.000,95.292,66.086,43.125,661.993
2002,8,27,0.000,94.068,65.526,40.890,660.178
2002,8,28,0.070,90.076,70.179,52.358,485.917
2002,8,29,0.020,88.613,66.199,58.462,485.120
2002,8,30,0.260,90.760,69.103,54.719,616.209
2002,8,31,0.095,92.634,69.545,49.717,484.918
2002,9,1,0.000,88.680,67.076,52.919,514.012
2002,9,2,0.000,90.585,69.544,53.362,518.594
2002,9,3,0.000,89.385,65.322,53.751,535.514
2002,9,4,0.000,90.565,68.421,51.785,554.602
2002,9,5,0.000,89.951,71.306,48.548,430.041
2002,9,6,0.010,86.486,66.091,52.973,441.189
